[GIN] 2024/10/14 - 23:39:38 | 200 |       533.2µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:38 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:40 | 200 |       623.4µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:40 | 200 |       154.8µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:42 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:42 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:44 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:44 | 200 |       998.5µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:46 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:46 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:48 | 200 |         113µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:48 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:50 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:50 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:52 | 200 |      1.0142ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:52 | 200 |       755.4µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:54 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:54 | 200 |      1.0011ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:56 | 200 |       687.3µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:56 | 200 |       784.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:39:58 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:39:58 | 200 |         992µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:00 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:00 | 200 |       912.6µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:02 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:02 | 200 |      1.0546ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:04 | 200 |       114.4µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:04 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:06 | 200 |       362.7µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:06 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:08 | 200 |       272.5µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:08 | 200 |         997µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:10 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:12 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:14 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:14 | 200 |     78.8189ms |    192.168.0.22 | POST     "/auth/course/record"
[GIN] 2024/10/14 - 23:40:15 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:16 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:16 | 200 |       1.001ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:18 | 200 |         905µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:18 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:20 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:20 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:22 | 200 |      1.0023ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:22 | 200 |       635.3µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:24 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:24 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:26 | 200 |       526.1µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:26 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:28 | 200 |       999.4µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:28 | 200 |       993.9µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:30 | 200 |       366.4µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:30 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:32 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:32 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:34 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:34 | 200 |       499.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:36 | 200 |       755.7µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:36 | 200 |         111µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:38 | 200 |      1.0018ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:38 | 200 |       372.1µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:40 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:40 | 200 |       592.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:42 | 200 |       869.6µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:42 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:44 | 200 |       209.7µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:44 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:46 | 200 |       439.5µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:46 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:48 | 200 |       999.1µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:48 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:50 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:50 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:52 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:52 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:54 | 200 |       629.1µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:54 | 200 |       656.5µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:56 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:56 | 200 |       765.9µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:40:58 | 200 |      1.0119ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:40:58 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:00 | 200 |       381.5µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:00 | 200 |       999.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:02 | 200 |       108.5µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:02 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:04 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:04 | 200 |       496.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:06 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:06 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:08 | 200 |       734.4µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:08 | 200 |       998.9µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:10 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:10 | 200 |       479.9µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:12 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:12 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:14 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:14 | 200 |       488.8µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:16 | 200 |      1.0646ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:16 | 200 |       648.1µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:18 | 200 |      2.2483ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:18 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:20 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:21 | 200 |       237.4µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:22 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:23 | 200 |       568.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:24 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:25 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:26 | 200 |       979.9µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:27 | 200 |       609.6µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:28 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:29 | 200 |       133.1µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:30 | 200 |       807.7µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:31 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:32 | 200 |       998.2µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:33 | 200 |      1.0001ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:34 | 200 |         200µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:35 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:36 | 200 |       705.2µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:37 | 200 |       647.4µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:38 | 200 |       367.8µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:39 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:40 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:41 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:42 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:43 | 200 |         994µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:44 | 200 |      1.0412ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:45 | 200 |       419.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:46 | 200 |       994.7µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:47 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:48 | 200 |       900.3µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:49 | 200 |      1.0017ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:50 | 200 |       864.1µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:51 | 200 |       781.5µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:52 | 200 |         946µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:53 | 200 |      1.0006ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:54 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:55 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:56 | 200 |       996.5µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:57 | 200 |      1.0101ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:41:58 | 200 |      1.0032ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:41:59 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:00 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:01 | 200 |       561.6µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:02 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:03 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:04 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:05 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:06 | 200 |      3.6247ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:07 | 200 |       999.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:08 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:09 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:10 | 200 |      1.3021ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:11 | 200 |       461.9µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:13 | 200 |       717.5µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:13 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:14 | 200 |      1.0791ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:15 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:16 | 200 |       999.8µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:17 | 200 |       267.3µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:18 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:19 | 200 |      1.0001ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:20 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:21 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:22 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:23 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:24 | 200 |       997.7µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:25 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:26 | 200 |       998.9µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:27 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:28 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:29 | 200 |       1.027ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:30 | 200 |      1.0037ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:31 | 200 |       393.1µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:32 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:33 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:34 | 200 |       346.7µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:35 | 200 |       998.5µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:36 | 200 |       999.3µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:37 | 200 |       798.2µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:38 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:39 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:40 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:41 | 200 |      1.0002ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:42 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:43 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:44 | 200 |      1.0069ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:45 | 200 |       587.5µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:46 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:47 | 200 |       921.9µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:48 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:49 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:50 | 200 |       999.8µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:51 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:52 | 200 |      1.0007ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:53 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:54 | 200 |       675.3µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:55 | 200 |      1.0907ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:56 | 200 |      1.0008ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:57 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:42:58 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:42:59 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:00 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:01 | 200 |       456.1µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:02 | 200 |       959.6µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:03 | 200 |       184.3µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:04 | 200 |      1.0088ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:05 | 200 |       755.6µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:06 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:07 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:08 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:09 | 200 |       205.6µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:10 | 200 |         119µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:11 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:12 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:13 | 200 |       318.4µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:14 | 200 |         161µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:15 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:16 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:17 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:18 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:19 | 200 |      1.0033ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:20 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:21 | 200 |      1.0023ms |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:22 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:23 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:24 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:25 | 200 |       787.9µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:26 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:27 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:28 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:29 | 200 |       397.4µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:30 | 200 |       997.9µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:31 | 200 |       252.3µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:32 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:33 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:34 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:35 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:36 | 200 |       995.8µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:37 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:38 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:39 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:40 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:41 | 200 |       274.6µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:42 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:43 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:44 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:45 | 200 |       993.7µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:46 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:47 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:48 | 200 |       509.3µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:49 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:50 | 200 |      1.1193ms |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:51 | 200 |       996.4µs |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:52 | 200 |       991.8µs |    192.168.0.22 | POST     "/auth/work/status"
[GIN] 2024/10/14 - 23:43:53 | 200 |            0s |    192.168.0.22 | POST     "/auth/user/online"
[GIN] 2024/10/14 - 23:43:54 | 200 |            0s |    192.168.0.22 | POST     "/auth/work/status"
